date;montant
2020-02-25;3306142.33
2020-02-26;0.4
2020-03-02;58800.0
2020-03-06;971406.86
2020-03-09;2485000.0
2020-03-11;115203.71
2020-03-20;1520.0
2020-03-23;561583.55
2020-03-25;160000.0
2020-03-27;149400.0
2020-04-02;170000.0
2020-04-03;341334.0
2020-04-08;237147.44
2020-04-14;99915.75
2020-04-15;62181.6
2020-04-29;58410.0
2020-05-14;292774.2
2020-05-19;51000.0
2020-05-28;29400.0
2020-06-02;116850.1
2020-06-29;29400.0
2020-07-13;404231.0
2020-07-20;22424.06
2020-07-27;29400.0
2020-07-28;20000.0
2020-08-27;29400.0
2020-09-23;267087.08
2020-09-25;29400.0
2020-10-26;354204.81
2020-10-28;130000.0
2020-11-13;99846.0
2020-11-16;127610.4
2020-11-23;68233.2
2020-11-26;32400.0
2020-11-27;67128.0
2020-12-01;253384.8
2020-12-04;9520.0
2020-12-10;185472.0
2020-12-16;198488.8
2020-12-18;48160.0
2020-12-21;1620.0
2020-12-25;457308.86
2020-12-28;29400.0
2020-12-29;35000.0
2020-12-30;1003539.38
2021-01-08;16500.0
2021-02-16;58069.49
2021-02-24;150000.0
2021-02-26;58800.0
2021-03-04;208548.74
2021-03-22;427752.33
2021-03-23;300000.0
2021-03-31;409368.4
2021-04-12;320989.2
2021-04-13;3139.2
2021-04-23;80000.0
2021-04-27;330896.0
2021-04-28;862482.0
2021-04-29;12.83
2021-05-12;798175.18
2021-05-26;29400.0
2021-06-03;78499.26
2021-06-09;9960.0
2021-06-15;24855.5
2021-06-22;561890.0
2021-06-29;29400.0
2021-07-06;840522.91
2021-07-07;75920.0
2021-07-13;115668.0
2021-07-28;212478.0
2021-07-29;600000.0
2021-08-03;638046.6
2021-08-05;35124.44
2021-08-09;816893.6
2021-08-11;720000.0
2021-08-12;166062.0
2021-08-16;603840.0
2021-08-23;135340.0
2021-08-27;31720.0
2021-09-10;2160.0
2021-10-28;6859.96
2021-11-19;100000.0
2021-12-01;100600.0
2021-12-06;62206.65
2021-12-17;3033.33
2022-01-03;29800.0
2022-01-04;445000.0
2022-01-05;86000.0
2022-02-09;150000.0
2022-02-17;427752.33
2022-03-02;3025530.14
2022-03-07;500000.0
2022-03-08;100000.0
2022-03-10;58400.0
2022-03-11;509997.5
2022-03-14;369960.0
2022-04-07;29200.0
2022-04-26;500000.0
2022-04-28;2200.0
2022-05-09;29200.0
2022-05-17;500000.0
2022-05-25;476804.8
2022-05-26;272419.67
2022-06-10;48897.83
2022-06-22;173766.07
2022-06-29;130000.0
2022-06-30;110000.0
2022-07-06;656832.0
2022-07-07;851724.37
2022-07-21;500000.0
2022-07-26;500000.0
2022-08-04;29200.0
2022-08-05;19631.04
2022-08-12;50000.0
2022-08-15;95000.0
2022-08-16;19710.0
2022-09-08;29200.0
2022-09-22;68811.9
2022-09-26;39912.0
2022-10-07;29200.0
2022-11-23;29200.0
2022-11-24;455645.0
