date;montant
2020-04-03;197983.2
2020-04-13;397020.69
2020-04-15;267768.0
2020-04-16;341388.93
2020-04-17;210269.4
2020-04-24;631762.47
2020-04-27;171212.4
2020-05-13;115988.4
2020-05-14;181005.8
2020-06-12;108528.0
2020-06-23;56520.0
2020-07-14;403606.47
2020-07-15;397020.7
2020-07-20;59664.93
2020-07-22;153036.0
2020-07-23;71352.0
2020-08-11;3000.0
2020-08-13;602644.96
2020-10-14;403606.48
2020-10-15;397020.69
2020-10-27;46200.0
2020-11-10;84798.0
2020-11-16;195756.0
2020-11-30;38104.8
2020-12-01;6326.4
2020-12-04;959834.8
2020-12-07;4270.0
2020-12-10;195463.47
2020-12-14;51210.46
2020-12-15;95166.0
2020-12-16;5587.2
2020-12-22;49094.4
2020-12-24;374721.47
2021-01-04;254255.39
2021-01-05;760372.48
2021-01-06;361496.8
2021-01-07;374919.0
2021-01-08;98502.6
2021-01-12;366699.6
2021-05-17;179880.69
2021-05-20;632303.67
2021-05-27;288392.5
2021-06-04;7392.0
2021-06-07;474034.2
2021-06-14;17878.8
2021-06-17;228486.66
2021-06-21;83295.72
2021-07-19;800667.2
2021-07-28;403606.48
2021-08-26;80340.0
2021-08-27;96703.2
2021-09-13;78500.0
2021-10-22;347880.69
2021-10-26;403606.47
2021-11-09;451533.0
2021-11-10;70000.92
2021-11-12;288392.5
2021-11-19;1000.0
2021-11-22;199000.0
2021-11-26;454730.0
2021-11-29;2270.0
2021-12-10;199000.0
2021-12-13;21251.73
2021-12-27;472270.65
2021-12-29;119601.6
2021-12-30;303954.0
2022-01-03;957045.98
2022-01-04;193222.08
2022-01-07;73680.0
2022-01-09;403606.48
2022-01-10;661372.09
2022-01-12;1126782.95
2022-05-09;78500.0
2022-05-30;492546.0
2022-06-01;288392.5
2022-06-02;403606.48
2022-06-07;274423.2
2022-06-27;854000.0
2022-07-07;1514290.69
2022-07-08;110796.0
2022-07-19;336000.0
2022-07-21;3000.0
2022-07-22;242631.6
2022-10-12;235867.14
2022-10-18;403606.47
2022-10-25;599169.22
2022-12-05;206601.6
2022-12-21;141527.83
2022-12-26;7084.8
2022-12-27;57115.8
2023-01-02;39588.0
2023-01-03;288392.5
2023-01-05;22560.0
2023-01-06;197993.85
2023-01-09;257211.48
2023-01-10;352683.4
2023-01-12;955282.32
2023-06-14;343207.0
2023-06-21;35400.0
2023-06-22;113974.8
2023-06-23;64208.4
2023-06-26;144261.6
2023-07-06;172798.2
2023-07-26;970071.86
2023-07-27;516616.8
2023-07-28;277483.86
2023-07-31;100188.0
2023-08-01;259950.0
2023-08-04;195263.6
2023-08-18;29280.0
2023-08-22;197940.0
2023-08-23;81463.5
2023-08-24;49572.0
2023-09-01;37420.2
2023-09-08;108100.4
2023-09-13;193642.69
2023-09-14;160062.0
2023-09-18;96660.0
2023-10-10;24058.8
2023-10-11;141041.52
2023-10-20;954493.62
2023-11-03;52000.8
2023-11-16;78825.6
2023-11-17;254376.72
2023-11-28;796168.0
2023-11-29;3832.0
2023-12-04;441952.0
2023-12-08;340937.84
2023-12-28;416300.18
2024-01-03;472152.6
2024-01-04;54996.0
2024-01-05;40368.7
2024-01-08;1160758.22
2024-01-09;2244362.79
2024-04-04;849910.0
2024-04-08;4090.0
2024-05-22;6000.0
2024-05-31;72500.0
2024-07-24;83980.95
2024-07-25;587866.74
2024-08-02;279016.92
2024-08-15;417470.98
2024-08-22;254376.72
2024-08-26;150126.6
2024-09-13;77628.6
2024-09-26;778002.7
2024-10-08;147665.26
2024-10-10;419306.0
2024-10-11;141041.52
2024-10-14;296015.6
2024-10-15;106800.0
2024-10-25;5100.0
2024-10-28;15914.4
2024-11-14;32130.9
2024-11-20;43080.0
2024-11-21;2997.1
2024-11-22;356940.0
2024-11-28;34053.6
2024-11-29;254376.72
2024-12-09;41904.0
2024-12-10;12000.0
2024-12-12;370288.6
2024-12-17;287153.0
2024-12-23;13377.6
2024-12-25;108528.0
2024-12-26;172677.04
2024-12-27;20400.0
2024-12-30;60223.86
2024-12-31;390397.11
2025-01-03;141375.15
2025-01-06;332396.89
2025-01-07;968181.6
2025-01-08;660095.2
2025-01-09;865096.08
2025-01-10;492634.66
2025-04-08;218500.0
2025-04-22;198720.0
2025-06-23;854000.0
2025-06-30;46836.36
