date;montant
2020-02-20;293.66
2020-02-24;273.66
2020-03-18;265000.0
2020-03-20;1618.0
2020-04-07;36000.0
2020-04-16;179517.71
2020-04-20;54000.0
2020-05-04;29220.0
2020-05-05;800.0
2020-05-07;35200.0
2020-05-12;323375.0
2020-05-13;18635.0
2020-05-18;174998.4
2020-06-02;800.0
2020-06-03;16180.0
2020-06-10;32379.79
2020-07-01;97090.29
2020-07-06;800.0
2020-07-07;11200.0
2020-07-09;60824.62
2020-07-13;3578.4
2020-07-22;8221.33
2020-08-06;800.0
2020-08-07;17134.0
2020-09-04;24070.0
2020-09-10;800.0
2020-09-29;178320.0
2020-10-06;34117.05
2020-10-09;800.0
2020-10-12;11200.0
2020-10-27;10000.0
2020-10-28;16300.0
2020-11-02;120706.51
2020-11-03;800.0
2020-11-04;11200.0
2020-11-09;2572.1
2020-11-10;55594.64
2020-11-13;31080.0
2020-11-19;374276.78
2020-11-22;460.0
2020-11-25;65.21
2020-12-07;800.0
2020-12-08;11200.0
2020-12-10;1255.97
2020-12-11;78102.5
2020-12-14;17880.0
2020-12-16;118832.4
2020-12-18;11120.4
2020-12-23;3179.77
2020-12-24;10512.85
2020-12-25;9794.4
2020-12-26;2856.0
2020-12-28;116346.72
2020-12-30;9067.7
2020-12-31;271617.37
2021-01-04;160572.47
2021-01-05;53720.56
2021-01-07;116966.71
2021-01-14;80849.0
2021-02-04;66258.59
2021-03-01;1600.0
2021-03-11;1600.0
2021-03-12;22400.0
2021-03-29;33000.0
2021-03-30;24408.0
2021-03-31;1200.0
2021-04-01;64809.18
2021-04-09;111772.52
2021-04-13;27506.14
2021-04-27;60469.2
2021-05-06;7964.0
2021-05-10;2266.0
2021-05-11;21734.0
2021-05-26;7920.0
2021-05-27;12060.0
2021-05-31;261867.6
2021-06-02;396.7
2021-06-03;44042.86
2021-06-07;9716.01
2021-06-08;11200.0
2021-06-11;300000.0
2021-06-23;3005.65
2021-06-25;399.5
2021-06-28;36623.3
2021-07-14;1600.0
2021-07-15;18284.0
2021-08-03;59700.0
2021-08-04;300.0
2021-08-11;343500.36
2021-08-12;3100.0
2021-08-13;11800.0
2021-08-26;101360.32
2021-10-08;67152.0
2021-10-12;6702.83
2021-10-13;118997.46
2021-10-22;20000.0
2021-10-25;12795.76
2021-11-05;1973.32
2021-11-08;12826.62
2021-11-15;10056.0
2021-11-22;1693.2
2021-11-24;70192.7
2021-11-26;60904.99
2021-11-29;6000.0
2021-12-02;19900.0
2021-12-03;12901.02
2021-12-13;39162.13
2021-12-15;7240.0
2021-12-16;38806.11
2021-12-17;43000.0
2021-12-20;10000.0
2021-12-21;31124.0
2021-12-22;8252.4
