date;montant
2020-02-03;24000.0
2020-02-10;337840.0
2020-02-21;2000000.0
2020-02-24;300000.0
2020-03-03;42900.0
2020-03-09;42900.0
2020-03-10;39390.0
2020-03-19;89484.0
2020-03-25;2109890.0
2020-03-26;4276768.13
2020-04-07;387585.18
2020-04-30;248040.0
2020-05-05;1640.0
2020-05-06;1031440.0
2020-05-07;2480.0
2020-06-01;3008342.92
2020-06-02;35556317.16
2020-06-05;299200.0
2020-06-09;6541500.0
2020-06-11;266504.86
2020-06-12;41500.0
2020-06-16;62971.66
2020-06-17;1130373.39
2020-07-02;8380050.0
2020-07-03;130970.0
2020-07-06;625700.0
2020-07-07;397672.8
2020-07-10;397209.0
2020-07-14;229934.46
2020-07-15;74920.0
2020-07-17;10253518.38
2020-07-21;20000.0
2020-07-27;132330.0
2020-07-29;29580223.65
2020-08-03;320625.21
2020-08-07;42900.0
2020-08-12;201146.0
2020-09-04;33000000.0
2020-09-07;102600.0
2020-09-17;97728.0
2020-09-23;390180.0
2020-09-25;4178874.24
2020-09-28;1967617.47
2020-10-14;33100.0
2020-10-15;144000.0
2020-10-20;55210.01
2020-10-21;1946733.94
2020-10-23;269566.66
2020-10-28;975073.68
2020-11-02;127422.05
2020-11-09;57120.0
2020-11-11;49348.17
2020-11-16;212500.0
2020-11-23;216027.0
2020-11-25;338862.3
2020-11-27;1918102.91
2020-11-30;8542979.32
2020-12-01;1027746.0
2020-12-02;437770.0
2020-12-07;98040.0
2020-12-09;28.67
2020-12-10;1581858.77
2020-12-21;40040.0
2020-12-31;42900.0
2021-01-28;18850.0
2021-02-18;42724948.9
2021-03-10;300000.0
2021-03-16;250000.0
2021-03-26;42724948.9
2021-04-01;24892656.68
2021-04-06;1635135.1
2021-04-07;440400.0
2021-04-09;2159300.0
2021-04-12;7280.0
2021-04-14;4083726.29
2021-04-15;298761.6
2021-04-19;8060518.41
2021-04-21;22000.0
2021-04-26;183756.0
2021-04-28;545536.07
2021-04-29;1665886.32
2021-04-30;2418680.0
2021-05-03;3907765.67
2021-05-06;4480.0
2021-05-07;29100.0
2021-05-12;410176.0
2021-05-17;1085238.4
2021-05-19;37668.0
2021-05-20;3785178.84
2021-05-21;21280.01
2021-05-31;301741.46
2021-06-01;34740.0
2021-06-03;3981837.84
2021-06-07;296972.41
2021-06-10;15938.0
2021-06-15;21678.23
2021-06-21;32500.0
2021-06-22;260030.1
2021-06-24;2838.96
2021-06-29;117897.87
2021-07-02;3891889.84
2021-07-12;169800.0
2021-07-14;2554937.62
2021-07-16;310668.61
2021-07-19;444780.15
2021-07-20;1158484.63
2021-07-26;4064454.44
2021-07-28;685569.0
2021-07-29;195900.0
2021-08-02;302535.08
2021-08-17;77388.8
2021-08-18;49753.33
2021-08-19;382444.8
2021-08-23;4340.0
2021-08-24;6714230.0
2021-08-25;4125865.88
2021-08-27;8000000.0
2021-08-30;756443.8
2021-09-01;9778730.81
2021-09-06;173862.63
2021-09-08;8236500.0
2021-09-09;8301243.97
2021-09-14;5961365.72
2021-10-13;228860.0
2021-10-21;1080.0
2021-10-27;2760.0
2021-11-01;8283.34
2021-11-05;322647.4
2021-11-16;12534.0
2021-11-17;3883526.53
2021-11-24;3893727.59
2021-11-25;5184933.43
2021-12-15;33745.2
2021-12-17;61188.0
2021-12-20;163.34
2021-12-22;806401.8
2021-12-23;891089.3
2021-12-24;187946.4
2021-12-27;4018456.53
2021-12-28;862227.73
2022-01-01;60960.0
2022-01-04;289696.0
2022-01-05;25984.0
2022-01-06;734200.68
2022-01-07;329687.0
2022-01-21;326.67
2022-01-26;31847.0
2022-02-21;2949308.07
2022-02-22;860903.75
2022-03-04;266465.06
2022-03-10;300000.0
2022-03-28;5050010.44
2022-04-01;170664.0
2022-04-07;900360.0
2022-04-08;3122500.0
2022-04-13;40600.0
2022-04-18;205566.48
2022-04-19;535768.0
2022-04-28;8107.64
2022-05-24;480600.0
2022-05-31;554001.63
2022-06-03;164000.0
2022-06-10;100051647.59
2022-06-13;58778421.53
2022-06-17;3925163.16
2022-06-20;15194260.0
2022-06-27;3919282.12
2022-06-29;37751221.5
2022-06-30;78720.0
2022-07-07;447879.25
2022-07-25;4508204.12
2022-07-26;83960.0
2022-07-28;2000000.0
2022-08-01;4772311.99
2022-08-03;195768.0
2022-08-09;183043.57
2022-08-10;16896.0
2022-08-15;31722850.94
2022-08-19;84149.76
2022-08-22;200000.0
2022-08-29;276760.0
2022-08-30;417372.0
2022-08-31;13683.2
2022-09-02;404645.16
2022-09-06;964230.06
2022-09-08;63266.8
2022-09-12;22188.0
2022-09-13;8539335.68
2022-09-16;38188.8
2022-09-19;4382112.3
2022-09-20;2100.0
2022-10-06;6080000.0
2022-10-13;18092591.51
2022-10-14;250000.0
2022-10-19;921432.39
2022-10-31;37600.0
2022-11-04;414821.29
2022-11-10;37600.0
2022-11-11;254450.62
2022-11-15;5000000.0
2022-11-17;8117546.98
2022-11-23;644221.2
2022-11-29;4216103.7
2022-12-08;343776.0
2022-12-12;48853.2
2022-12-23;840.0
2022-12-26;2840.0
2022-12-27;12606678.76
2022-12-30;504967.01
2022-12-31;66076.96
2023-01-02;4319601.04
2023-01-03;236942.4
2023-01-04;1167111.64
2023-01-23;5034514.0
2023-02-09;37600.0
2023-03-09;550000.0
2023-03-14;3094595.41
2023-03-15;37600.0
2023-03-20;2116532.0
2023-03-21;225358.77
2023-03-22;10700.0
2023-03-24;19512.0
2023-03-30;858040.0
2023-03-31;4418650.41
2023-04-03;600.0
2023-04-14;44280284.91
2023-04-17;782368.78
2023-04-18;49386.0
2023-05-08;515600.0
2023-05-09;800000.0
2023-05-11;37600.0
2023-05-19;19559747.99
2023-05-22;515576.0
2023-05-23;20000.0
2023-05-24;166232.0
2023-05-25;348160.0
2023-05-26;255000.0
2023-06-01;42998.43
2023-06-02;42272.73
2023-06-05;483483.27
2023-06-07;20000.0
2023-06-08;277470.75
2023-06-12;320000.0
2023-06-15;95000.0
2023-06-16;330940.0
2023-06-19;4130.01
2023-06-21;5486594.22
2023-06-22;152272.73
2023-06-23;374727.27
2023-06-26;4138521.78
2023-06-28;74520.0
2023-07-06;20000.0
2023-07-07;270000.0
2023-07-10;25000.0
2023-07-12;24060000.0
2023-07-13;95000.0
2023-07-17;464258.64
2023-07-18;580815.83
2023-07-24;1080.0
2023-07-25;85000.0
2023-07-26;290988.0
2023-07-27;35000.0
2023-07-28;14791.7
2023-07-31;12635352.03
2023-08-01;852544.26
2023-08-03;7000084.0
2023-08-07;112800.0
2023-08-08;151562.72
2023-08-17;295559.07
2023-08-18;42220.08
2023-08-24;5000.0
2023-08-25;24065425.6
2023-08-28;411516.0
2023-08-29;883.2
2023-08-30;87475.2
2023-08-31;65000.0
2023-09-12;5000000.0
2023-09-14;71025.1
2023-09-18;2202729.4
2023-09-19;7272.73
2023-09-20;87727.27
2023-09-25;34480.0
2023-10-02;1153320.0
2023-10-06;3921251.21
2023-10-09;3328.84
2023-10-11;745985.82
2023-10-31;31209.0
2023-11-01;8270548.29
2023-11-02;4390322.54
2023-11-03;4389278.76
2023-11-14;6795.01
2023-11-21;25800.0
2023-11-22;5934750.62
2023-11-23;7314048.4
2023-11-30;56273.64
2023-12-04;500000.0
2023-12-12;4500.0
2023-12-13;574848.0
2023-12-19;91340.0
2023-12-21;19409.4
2023-12-25;99000.0
2023-12-27;1250.0
2023-12-28;2808213.95
2023-12-29;7253152.83
2024-01-03;7686368.68
2024-01-04;497732.1
2024-01-05;4179279.15
2024-01-08;677620.03
2024-01-09;15030.0
2024-01-10;166018.0
2024-01-15;166796.43
2024-01-18;2400000.0
2024-01-25;12000.0
2024-01-29;2950000.0
2024-02-06;1920.0
2024-02-21;3307390.17
2024-02-22;400000.0
2024-02-26;3000000.0
