date;montant
2020-05-19;167522.3
2020-05-22;156000.0
2020-07-22;59999.4
2020-07-23;49998.9
2020-09-17;29172.39
2020-10-21;49851.9
2020-11-05;49750.0
2020-11-09;39994.0
2020-12-14;99863.7
2020-12-17;47400.0
2020-12-30;72912.0
2021-02-12;2192.71
2021-12-22;180000.0
2021-12-30;14400.0
2021-12-31;59700.0
2022-01-03;114480.0
2022-03-03;425335.9
2022-05-04;51000.0
2022-09-09;38655.99
2022-09-14;59700.0
2022-09-15;300.0
2022-09-22;49998.6
2022-10-24;76615.0
2022-10-25;385.0
2022-10-27;144996.0
2022-12-22;147300.0
2023-02-28;298722.13
2023-03-20;180000.0
2023-04-10;99998.47
2023-05-08;8290.0
2023-05-09;190670.0
2023-06-12;59712.0
2023-06-13;288.0
2023-06-23;190000.0
2023-06-26;268998.0
2023-07-13;39750.0
2023-07-31;99998.38
2023-10-27;117047.5
2023-11-30;175680.0
2023-12-26;5.0
2023-12-27;956.43
2023-12-29;1500.0
2024-01-03;13500.0
2024-02-22;49233.38
2024-02-26;59713.0
2024-02-27;287.0
2024-05-16;253000.0
2024-08-13;39809.0
2024-08-15;191.0
2024-08-30;212047.5
2024-09-23;76800.0
2024-10-10;13503.6
2024-11-01;22990.0
2025-01-03;21.0
2025-01-06;4379.52
2025-01-07;3125.0
2025-01-08;11875.0
2025-03-06;47083.03
2025-04-30;39809.0
2025-05-02;191.0
2025-05-14;98010.0
