date;montant
2020-02-04;13200.0
2020-02-18;4221.61
2020-03-03;13200.0
2020-03-27;184148.66
2020-03-30;13200.0
2020-04-01;26264.7
2020-04-03;81775.69
2020-04-13;350000.0
2020-04-14;220000.0
2020-05-05;13200.0
2020-05-06;7542.93
2020-05-12;19440.0
2020-06-01;13200.0
2020-07-01;13200.0
2020-07-07;14707.97
2020-07-10;356560.0
2020-07-14;21136.58
2020-07-20;33528.66
2020-07-27;80000.0
2020-07-28;13200.0
2020-08-03;563703.46
2020-08-07;4680.0
2020-08-28;300000.0
2020-08-31;13200.0
2020-10-01;132990.9
2020-10-16;122828.98
2020-10-23;282243.85
2020-10-26;298500.0
2020-10-27;341195.0
2020-11-02;13200.0
2020-11-04;7862.68
2020-11-12;139695.0
2020-11-23;382410.78
2020-11-26;160876.53
2020-11-30;400.0
2020-12-01;12800.0
2020-12-09;28067.7
2020-12-10;12079.8
2020-12-18;83137.0
2020-12-21;1818619.6
2020-12-22;196937.2
2020-12-25;202386.49
2020-12-30;366733.32
2020-12-31;10400.0
2021-01-04;48800.0
2021-01-22;1445863.65
2021-02-08;13200.0
2021-03-02;13200.0
2021-04-02;13200.0
2021-04-20;12639.23
2021-04-30;13200.0
2021-05-12;440.23
2021-05-18;3744.0
2021-05-19;350000.0
2021-05-25;94795.38
2021-05-31;13200.0
2021-06-04;72318.0
2021-06-11;777.6
2021-06-15;60371.52
2021-06-22;200000.0
2021-06-23;305992.0
2021-06-30;16998.0
2021-07-02;13200.0
2021-07-06;22367.02
2021-07-29;16344.0
2021-08-02;13200.0
2021-09-06;13200.0
2021-09-13;189272.7
2021-09-14;134160.0
2021-10-07;199000.0
2021-10-08;26000.0
2021-10-27;3079.93
2021-11-04;35888.47
2021-11-12;1271.48
2021-12-28;434614.76
2021-12-29;87373.99
2021-12-31;10000.0
2022-01-03;41079.94
2022-02-02;38372.83
2022-02-04;13200.0
2022-02-15;2010786.53
2022-02-22;12673.0
2022-03-01;13200.0
2022-03-14;420000.0
2022-03-18;10000.0
2022-04-01;13200.0
2022-04-15;133280.0
2022-04-28;300000.0
2022-04-29;13200.0
2022-05-09;153910.36
2022-05-27;300000.0
2022-06-01;13200.0
2022-06-20;72647.2
2022-06-22;203725.37
2022-07-01;13200.0
2022-07-04;4400.0
2022-07-05;352988.7
2022-07-06;854.37
2022-07-08;77640.0
2022-08-02;13200.0
2022-08-15;45951.6
2022-09-16;13200.0
2022-09-30;1252.8
2022-10-03;13200.0
2022-10-18;196006.56
2022-10-21;37800.0
2022-11-01;13200.0
2022-11-14;182956.74
2022-11-21;1800.0
2022-11-24;223747.06
2022-12-05;13200.0
2022-12-09;31167.0
2022-12-15;326655.6
2022-12-23;18360.0
2022-12-27;6159.6
2023-01-02;298822.71
2023-01-03;317792.16
2023-01-26;1400.0
2023-02-03;13200.0
2023-02-06;42204.21
2023-02-17;2312732.71
2023-03-01;13200.0
2023-03-07;3715.2
2023-03-13;298500.0
2023-03-14;71500.0
2023-03-28;567964.75
2023-03-30;350000.0
2023-04-04;13200.0
2023-04-06;36000.0
2023-04-10;204846.68
2023-04-14;20000.0
2023-05-02;13200.0
2023-05-16;19905.0
2023-05-17;95.0
2023-05-30;100000.0
2023-06-01;13200.0
2023-06-08;134160.0
2023-06-22;815332.98
2023-06-28;301500.0
2023-07-03;47700.0
2023-07-12;627047.43
2023-07-26;200000.0
2023-08-01;13200.0
2023-08-10;231822.22
2023-08-31;98966.4
2023-09-01;13200.0
2023-09-06;125823.6
2023-10-03;13200.0
2023-10-10;70330.68
2023-10-16;258988.32
2023-10-25;77325.1
2023-10-30;1313.2
2023-10-31;237.0
2023-11-01;12963.0
2023-11-07;21760.0
2023-11-13;262699.2
2023-12-01;20800.0
2023-12-04;20940.0
2023-12-12;4800.0
2023-12-13;1033.33
2023-12-14;468385.62
2023-12-20;814709.57
2023-12-28;33717.6
2023-12-29;1858.33
2024-01-03;90081.67
2024-01-29;71400.0
2024-01-31;47937.08
2024-02-02;13200.0
2024-02-09;1547096.43
2024-03-04;13200.0
2024-03-29;21760.0
2024-04-02;13200.0
2024-04-25;25851.84
2024-05-02;13200.0
2024-05-24;350000.0
2024-05-28;747.5
2024-05-30;17192.5
2024-06-03;220000.0
2024-06-04;110400.0
2024-06-14;31000.0
2024-06-28;50000.0
2024-07-01;10400.0
2024-07-04;4800.0
2024-07-09;199042.0
2024-07-10;7572.28
2024-07-17;78314.4
2024-07-26;4100.0
2024-07-29;20500.0
2024-08-01;9600.0
2024-08-02;48000.0
2024-08-06;10400.0
2024-08-19;2300.0
2024-08-28;133440.0
2024-09-11;13200.0
2024-09-30;42016.0
2024-10-04;10400.0
2024-10-11;31936.4
2024-10-22;9024.26
2024-11-01;10400.0
2024-11-05;366800.0
2024-11-20;3600.0
2024-11-29;3600.0
2024-12-02;31200.0
2024-12-05;83358.45
2024-12-12;5394.96
2024-12-13;68318.54
2024-12-20;14400.0
2024-12-25;57002.4
2024-12-31;12483.33
2025-01-02;7916.67
2025-01-23;2317.0
2025-01-24;55600.3
2025-02-03;10400.0
2025-02-04;2066305.38
2025-03-03;10400.0
2025-03-27;21760.0
2025-04-02;13200.0
2025-04-18;120000.0
2025-04-24;199042.0
2025-04-25;958.0
2025-05-05;13200.0
2025-05-12;306197.28
2025-05-19;350000.0
2025-06-02;154625.6
2025-06-30;300000.0
2025-07-01;13200.0
