date;montant
2020-02-24;2851.2
2020-03-02;18000.07
2020-03-06;24264.82
2020-03-10;230000.0
2020-05-04;49500.0
2020-05-08;22680.0
2020-05-20;113040.0
2020-06-01;36468.91
2020-06-05;98087.35
2020-07-06;22680.0
2020-07-24;7920.0
2020-10-01;38514.0
2020-11-02;208860.0
2020-11-09;51840.0
2020-11-16;83028.0
2020-12-10;5000.0
2020-12-14;13896.81
2020-12-21;25790.7
2020-12-23;167085.44
2020-12-24;98627.0
2020-12-28;64968.73
2020-12-29;12828.0
2020-12-31;9000.0
2021-01-05;5957.27
2021-01-12;39996.0
2021-03-05;52300.0
2021-03-16;9821.21
2021-04-13;120000.0
2021-05-07;44928.0
2021-06-07;119120.0
2021-06-25;5924.4
2021-06-28;483864.72
2021-06-29;9900.0
2021-07-01;504096.15
