date;montant
2020-01-20;66836.0
2020-01-31;57908040.54
2020-02-19;391282.97
2020-02-21;318581.2
2020-02-24;99759.84
2020-02-26;260860.0
2020-02-29;58083773.12
2020-03-02;34620.0
2020-03-04;343680.0
2020-03-11;112520.0
2020-03-13;264140.0
2020-03-19;286340.0
2020-03-23;426081040.0
2020-03-26;47481.0
2020-03-27;11172.0
2020-03-30;94469.0
2020-03-31;61000316.31
2020-04-03;474603.0
2020-04-06;531254.4
2020-04-07;80301.0
2020-04-08;148728.4
2020-04-09;42826.0
2020-04-10;172974.0
2020-04-14;17514.0
2020-04-15;81960.0
2020-04-17;3690128.22
2020-04-24;6920.0
2020-04-28;286734.4
2020-04-29;37880.0
2020-04-30;60856985.51
2020-05-04;54225.0
2020-05-06;282980.0
2020-05-08;300378004.8
2020-05-11;15000000.0
2020-05-12;108200.0
2020-05-17;490932.5
2020-05-20;10000.0
2020-05-21;33800.0
2020-05-22;12000.0
2020-05-26;12000.0
2020-05-28;466240.0
2020-05-29;718047.4
2020-05-31;59055451.28
2020-06-01;51124.1
2020-06-03;57151.63
2020-06-04;141010.44
2020-06-12;6000000.0
2020-06-15;637291.8
2020-06-22;73877.1
2020-06-23;245785.0
2020-06-24;34474.2
2020-06-29;114303.53
2020-06-30;58780049.25
2020-07-03;82494.2
2020-07-06;166340.0
2020-07-07;5181999.6
2020-07-08;13378.8
2020-07-22;27000000.0
2020-07-23;533138.75
2020-07-27;828432.0
2020-07-28;1397827.3
2020-07-29;106360.0
2020-07-31;61479610.35
2020-08-07;27400.0
2020-08-10;344350.8
2020-08-11;225775.8
2020-08-12;37580.9
2020-08-17;300000000.0
2020-08-18;29120.0
2020-08-27;11000000.0
2020-08-31;70248058.25
2020-09-04;36000.0
2020-09-07;244893.0
2020-09-11;27000.0
2020-09-14;54000.0
2020-09-15;8757.0
2020-09-17;105360.0
2020-09-18;51500.0
2020-09-21;43680.0
2020-09-23;36240.0
2020-09-25;48682.4
2020-09-30;61288764.7
2020-10-01;19483.3
2020-10-08;8068.4
2020-10-09;30600.0
2020-10-13;570862.4
2020-10-15;28437.0
2020-10-20;6000.0
2020-10-21;56672.3
2020-10-22;60252080.0
2020-10-23;520484.85
2020-10-27;112520.0
2020-10-31;59961729.23
2020-11-02;270310.76
2020-11-04;84640.5
2020-11-05;31955.0
2020-11-09;200040720.0
2020-11-11;9066.52
2020-11-16;320939.94
2020-11-19;266020.5
2020-11-23;56780.8
2020-11-24;167980.0
2020-11-25;138820.0
2020-11-26;95887.04
2020-11-27;763358.5
2020-11-30;219620663.31
2020-12-03;545209248.0
2020-12-04;83027418.8
2020-12-07;209427.6
2020-12-08;46944.0
2020-12-09;364802.35
2020-12-10;201766.2
2020-12-11;200000000.0
2020-12-14;314659954.25
2020-12-15;12000.0
2020-12-16;243113.88
2020-12-17;10512986.7
2020-12-18;54198319.0
2020-12-21;63480.0
2020-12-24;203866.7
2020-12-28;184550.0
2020-12-29;195795.21
2020-12-30;328172.0
2020-12-31;56213273.95
2021-01-04;1187731.55
2021-01-05;2173148.32
2021-01-06;326809.15
2021-01-07;503225.07
2021-01-08;11323.46
2021-01-12;765239.45
2021-01-18;23143.32
2021-01-31;80233830.08
2021-02-23;389500.0
2021-02-26;95780.0
2021-02-28;83967892.31
2021-03-02;14896.0
