date;montant
2020-05-11;48000.0
2020-05-22;29850.0
2020-05-26;99150.0
2020-06-15;23052.0
2020-06-23;9960.0
2020-07-17;12000.0
2020-08-18;12000.0
2020-09-08;12000.0
2020-10-02;21780.0
2020-10-13;12000.0
2020-11-12;12000.0
2020-11-16;3960.0
2020-12-09;89100.74
2020-12-16;31788.0
2020-12-22;24700.35
2020-12-23;40.0
2020-12-29;12865.2
2021-01-06;5000.0
2021-01-07;122560.0
2021-02-12;134467.13
2021-05-19;125630.16
2021-05-20;48000.0
2021-06-04;29850.0
2021-06-07;150.0
2021-06-09;5000.0
2021-07-12;54600.0
2021-07-16;24000.0
2021-08-09;6000.0
2021-10-27;9812.4
2021-11-08;5000.0
2021-11-11;38853.16
2021-11-25;5720.0
2021-11-30;26799.94
2021-12-09;137586.0
2021-12-14;31551.18
2021-12-16;47924.09
2021-12-20;5934.5
2021-12-28;69292.63
2021-12-29;8526.41
2021-12-30;15253.89
2021-12-31;54566.66
2022-01-03;104487.0
2022-03-28;86623.36
2022-04-19;19900.0
2022-04-20;100.0
2022-04-28;4806.66
2022-05-12;5600.0
2022-05-13;42400.0
2022-06-22;50000.0
2022-06-29;14832.6
2022-07-06;24000.0
2022-10-07;36000.0
2022-10-11;4806.66
2022-10-18;45354.0
2022-10-27;10000.0
2022-11-14;11880.0
2022-11-16;67800.0
2022-11-21;26488.25
2022-11-28;20000.0
2022-12-13;1600.0
2022-12-26;3491.25
2022-12-30;85968.68
2022-12-31;12032.28
2023-01-02;54076.6
2023-01-03;15000.0
2023-01-04;9935.43
2023-02-16;13838.53
2023-04-11;4200.0
2023-04-12;31800.0
2023-06-08;20000.0
2023-06-19;24000.0
2023-06-21;49900.0
2023-07-21;19780.8
2023-07-26;130000.0
2023-08-28;89800.0
2023-09-21;36000.0
2023-10-13;12000.0
2023-11-02;69507.83
2023-11-08;5000.0
2023-11-23;86960.0
2023-11-29;30000.0
2023-12-21;43040.0
2023-12-25;14.0
2023-12-26;286.0
2023-12-27;50240.0
2023-12-29;7.21
2024-01-03;199550.0
2024-02-15;198230.8
2024-04-03;106000.0
2024-05-20;19900.0
2024-06-06;24000.0
2024-07-15;528963.77
2024-08-02;5000.0
2024-08-06;100180.0
2024-08-12;226560.0
2024-08-15;24000.0
2024-09-27;53244.0
2024-10-03;24000.0
2024-10-18;20000.0
2024-10-28;69008.0
2024-10-31;8565.6
2024-11-11;5880.0
2024-12-06;19910.0
2024-12-09;29190.0
2024-12-27;39800.0
2024-12-30;37184.2
2025-01-02;12000.0
2025-02-17;89596.0
2025-02-24;612622.21
2025-03-04;19727.0
2025-03-19;24000.0
2025-04-15;10000.0
2025-04-16;158981.8
2025-04-17;143.0
2025-05-05;1200.0
2025-05-07;5000.0
2025-05-08;6446.8
2025-05-14;20000.0
2025-05-16;24000.0
2025-05-20;158251.73
