date;montant
2020-01-10;9200000.0
2020-01-24;261407.5
2020-01-28;264950.0
2020-01-29;1682836.8
2020-01-31;212698791.24
2020-02-03;2025000.0
2020-02-05;370205.08
2020-02-06;247496.4
2020-02-07;54336.73
2020-02-19;40487425.22
2020-02-21;70145.0
2020-02-29;214747454.03
2020-03-06;5221000.0
2020-03-09;489363.58
2020-03-13;305140.0
2020-03-17;10475000.0
2020-03-19;4927059.75
2020-03-24;6500000.0
2020-03-26;119611.5
2020-03-27;44400.0
2020-03-30;1076173.0
2020-03-31;228446542.56
2020-04-02;237494.4
2020-04-06;30517.58
2020-04-07;999859.61
2020-04-08;115680.0
2020-04-10;12622.1
2020-04-14;402832.66
2020-04-15;11999528.47
2020-04-16;369766.8
2020-04-21;1341355.5
2020-04-22;147998.77
2020-04-23;4066052.61
2020-04-24;50390.33
2020-04-28;93219.0
2020-04-29;3428552.58
2020-04-30;213207857.51
2020-05-04;64141.86
2020-05-05;24659447.23
2020-05-11;67140.0
2020-05-12;1096875.88
2020-05-13;3041300.09
2020-05-15;22200.0
2020-05-17;36300.0
2020-05-20;342747.5
2020-05-21;94110.33
2020-05-31;215786449.07
2020-06-01;1298060.19
2020-06-02;2166833.38
2020-06-03;158000.0
2020-06-04;22200.0
2020-06-05;2059100.39
2020-06-08;230389.82
2020-06-15;17274623.05
2020-06-16;731326.16
2020-06-17;329944.0
2020-06-23;1398992.52
2020-06-25;100000.0
2020-06-30;220797305.73
2020-07-01;3532392.22
2020-07-02;55839.0
2020-07-07;7995564.02
2020-07-08;292227.62
2020-07-09;196566.48
2020-07-10;15344968.36
2020-07-14;625792.0
2020-07-17;118393.0
2020-07-20;25197.73
2020-07-22;42300.0
2020-07-24;1161970.0
2020-07-27;188.85
2020-07-29;34517.58
2020-07-31;217747312.86
2020-08-05;9000.0
2020-08-06;22200.0
2020-08-10;16720.6
2020-08-11;5681401.67
2020-08-12;1045825.99
2020-08-17;340697.0
2020-08-19;60280.34
2020-08-26;900000.0
2020-08-27;979706.84
2020-08-31;216174227.62
2020-09-03;637720.0
2020-09-04;6328734.23
2020-09-08;699610.79
2020-09-09;487719.0
2020-09-10;7287537.0
2020-09-14;1399852.12
2020-09-15;38513.78
2020-09-18;336578.64
2020-09-22;2434248.22
2020-09-23;1233144.19
2020-09-28;4159010.52
2020-09-30;217559652.47
2020-10-01;205678.5
2020-10-02;3000.0
2020-10-06;573849.0
2020-10-07;454607.5
2020-10-08;420550.0
2020-10-09;35836.8
2020-10-12;464228.99
2020-10-14;7012.8
2020-10-15;187848.0
2020-10-16;861863.0
2020-10-20;551526.0
2020-10-22;18540.12
2020-10-23;329791.0
2020-10-26;373908.5
2020-10-28;1800.0
2020-10-31;217806102.25
2020-11-02;38318.58
2020-11-03;100800.0
2020-11-05;594000.0
2020-11-09;1601660.5
2020-11-16;718181.6
2020-11-19;82699.5
2020-11-23;115008.0
2020-11-24;1708196.0
2020-11-25;396000.0
2020-11-26;10000.0
2020-11-27;441990.79
2020-11-30;226048700.46
2020-12-01;2676486.89
2020-12-02;2960613.33
2020-12-03;14410352.53
2020-12-04;2078068.02
2020-12-07;13182641.66
2020-12-08;5801177.35
2020-12-09;303394.09
2020-12-10;264420.84
2020-12-14;872060.0
2020-12-15;642090.13
2020-12-16;1422515.5
2020-12-17;3384660.39
2020-12-18;11966093.4
2020-12-21;15689878.38
2020-12-22;14524845.71
2020-12-23;3723867.12
2020-12-24;222380.5
2020-12-25;27205555.46
2020-12-28;2920767.29
2020-12-29;2525231.46
2020-12-30;6653456.55
2020-12-31;247010339.13
2021-01-04;15308231.55
2021-01-05;391418.63
2021-01-06;5684586.28
2021-01-07;5735553.29
2021-01-08;74164.3
2021-01-12;11167376.89
2021-01-13;5184057.45
2021-01-20;210763.2
2021-01-27;316216.28
2021-01-28;461187.5
2021-01-29;889845.33
2021-01-31;224942319.48
2021-02-02;862.5
2021-02-08;17334509.4
2021-02-09;4487842.0
2021-02-11;8791479.2
2021-02-15;77367.0
2021-02-17;402024.98
2021-02-19;739525.6
2021-02-22;2557541.49
2021-02-24;648097.0
2021-02-28;224380532.05
2021-03-02;791082.0
2021-03-03;366780.0
2021-03-04;4068869.0
2021-03-05;6050830.5
2021-03-08;21491.0
2021-03-09;693062.07
2021-03-11;3008974.0
2021-03-12;288200.0
2021-03-15;15607072.5
2021-03-18;22065.12
2021-03-19;1076489.05
2021-03-23;10199.0
2021-03-24;456850.0
2021-03-25;8752332.5
2021-03-31;234453536.21
2021-04-01;179641.07
2021-04-06;6380656.14
2021-04-07;60052.74
2021-04-09;1213672.68
2021-04-14;18374777.24
2021-04-15;35343.0
2021-04-16;472261.44
2021-04-19;84189.6
2021-04-20;2106.58
2021-04-21;603268.2
2021-04-22;939311.5
2021-04-23;415697.96
2021-04-26;257765.0
2021-04-27;409149.0
2021-04-29;16362.0
2021-04-30;230465176.09
2021-05-03;5475862.35
2021-05-04;28945.05
2021-05-05;2223114.83
2021-05-06;789968.79
2021-05-07;17607.0
2021-05-11;201223.89
2021-05-12;1541168.99
2021-05-17;2046729.6
2021-05-19;4531170.86
2021-05-21;199222.35
2021-05-24;903000.0
2021-05-25;3072266.0
2021-05-26;1248562.68
2021-05-31;232936547.54
2021-06-01;414815.5
2021-06-04;1206860.1
2021-06-07;183126.0
2021-06-08;62540.4
2021-06-09;1473966.88
2021-06-10;27417.58
2021-06-16;260478.01
2021-06-17;278745.0
2021-06-18;874332.0
2021-06-21;96469.46
2021-06-22;38739.56
2021-06-24;7018873.94
2021-06-25;9992925.16
2021-06-28;4300257.5
2021-06-30;235886511.28
2021-07-02;538999.99
2021-07-05;3480.0
2021-07-06;4785668.38
2021-07-07;92579.0
2021-07-08;95012.74
2021-07-09;6515100.0
2021-07-14;300389.0
2021-07-15;381660.37
2021-07-19;684233.0
2021-07-20;410917.27
2021-07-23;7858281.0
2021-07-29;102433.0
2021-07-31;233702897.71
2021-08-03;4388809.46
2021-08-09;61930.65
2021-08-11;1138679.08
2021-08-12;82416.6
2021-08-16;6345.0
2021-08-17;727585.14
2021-08-19;2588715.17
2021-08-23;502709.0
2021-08-24;15400.0
2021-08-25;66480.0
2021-08-26;822241.5
2021-08-27;307800.0
2021-08-30;620247.0
2021-08-31;228951360.6
2021-09-01;702524.0
2021-09-02;66300.0
2021-09-03;577917.0
2021-09-06;413959.36
2021-09-10;141796.0
2021-09-13;569014.54
2021-09-14;92872.11
2021-09-16;2199327.33
2021-09-17;598522.51
2021-09-20;2487655.77
2021-09-22;541502.9
2021-09-23;16831113.21
2021-09-24;4247223.5
2021-09-27;15941904.0
2021-09-29;10738556.34
2021-09-30;243523813.81
2021-10-05;3000000.0
2021-10-06;84317.26
2021-10-07;756379.67
2021-10-08;673535.02
2021-10-11;904751.29
2021-10-12;8026452.05
2021-10-13;3923466.0
2021-10-15;17939.5
2021-10-18;1609086.0
2021-10-27;1459267.51
2021-10-28;228354.05
2021-10-31;239989533.12
2021-11-01;286988.5
2021-11-02;3778373.37
2021-11-03;6651192.5
2021-11-04;900000.0
2021-11-08;26650.0
2021-11-11;120844.36
2021-11-12;1212431.51
2021-11-15;482744.9
2021-11-16;3375738.78
2021-11-23;4500000.0
2021-11-24;11611012.78
2021-11-25;7041394.11
2021-11-26;7247269.1
2021-11-29;4919506.09
2021-11-30;236164382.18
2021-12-01;18860080.4
2021-12-06;1738163.0
2021-12-07;51938.08
2021-12-08;1168839.18
2021-12-09;50000.0
2021-12-10;135000.0
2021-12-13;74570.91
2021-12-14;2227918.86
2021-12-15;10433644.0
2021-12-16;5293508.48
2021-12-17;902634.37
2021-12-20;807445.2
2021-12-23;295686.74
2021-12-24;17864266.4
2021-12-27;893874.89
2021-12-28;2833.33
2021-12-29;1491870.63
2021-12-30;832681.54
2021-12-31;251225706.96
2022-01-03;8952632.44
2022-01-04;2810815.27
2022-01-05;98390.0
2022-01-06;26650.0
2022-01-10;12988051.57
2022-01-12;22450847.05
2022-01-13;9054074.56
2022-01-14;12450000.0
2022-01-19;13814031.22
2022-01-20;504548.59
2022-01-27;1223672.0
2022-01-31;260267267.13
2022-02-01;183731.0
2022-02-04;1897.5
2022-02-10;1005867.0
2022-02-11;6091729.0
2022-02-17;1142467.01
2022-02-18;3094509.0
2022-02-22;3505799.0
2022-02-23;153848.0
2022-02-28;237970723.8
2022-03-01;15400.0
2022-03-02;787545.0
2022-03-03;4318115.0
2022-03-04;7571532.41
2022-03-08;1292214.43
2022-03-14;446505.5
2022-03-16;145322.12
2022-03-18;3460435.0
2022-03-21;1175238.98
2022-03-23;4845122.12
2022-03-24;210178.09
2022-03-25;299528.0
2022-03-28;2888402.32
2022-03-31;234266335.4
2022-04-01;867433.54
2022-04-04;21650.0
2022-04-05;2960.0
2022-04-06;737572.45
2022-04-12;7297820.31
2022-04-13;1803569.29
2022-04-15;199908.0
2022-04-21;84060.0
2022-04-25;11796191.83
2022-04-27;664445.0
2022-04-30;232054021.26
2022-05-04;8026638.52
2022-05-06;4366833.24
2022-05-09;3185438.49
2022-05-10;71617.7
2022-05-11;3746602.03
2022-05-17;623597.62
2022-05-23;1675294.0
2022-05-24;7712057.74
2022-05-25;4824782.28
2022-05-26;1376700.24
2022-05-30;2431213.0
2022-05-31;232559845.95
2022-06-02;519550.0
2022-06-03;551264.79
2022-06-06;72524.0
2022-06-08;27402.89
2022-06-09;2054680.1
2022-06-10;49399.21
2022-06-13;166998.5
2022-06-14;1377093.72
2022-06-15;1018685.14
2022-06-16;3949866.08
2022-06-17;263370.68
2022-06-20;835976.0
2022-06-21;1649352.07
2022-06-22;390174.28
2022-06-23;500000.0
2022-06-24;197883.0
2022-06-28;5280.0
2022-06-29;8070889.89
2022-06-30;264231549.74
2022-07-01;1103636.26
2022-07-04;428025.0
2022-07-05;692729.0
2022-07-06;119721.0
2022-07-07;200196.0
2022-07-12;1772132.2
2022-07-13;371828.3
2022-07-15;1617162.07
2022-07-20;1042329.29
2022-07-22;438023.94
2022-07-25;5036356.2
2022-07-26;265973.0
2022-07-28;241582.21
2022-07-29;6780959.46
2022-07-31;243163172.32
2022-08-01;3018701.27
2022-08-03;109020.86
2022-08-04;30402.89
2022-08-08;522679.2
2022-08-09;354000.0
2022-08-11;3157763.5
2022-08-12;1358428.95
2022-08-15;6752855.69
2022-08-16;251527.64
2022-08-17;604740.0
2022-08-19;1793371.0
2022-08-22;696601.3
2022-08-25;3965979.12
2022-08-29;1625463.08
2022-08-31;241397062.63
2022-09-01;19680.0
2022-09-02;4522570.62
2022-09-07;2740.0
2022-09-08;19460.0
2022-09-09;848567.0
2022-09-12;30271.35
2022-09-13;549746.7
2022-09-14;12960.0
2022-09-16;112088.63
2022-09-19;2427766.65
2022-09-21;10458418.38
2022-09-23;1706029.5
2022-09-26;8280.0
2022-09-28;3253256.93
2022-09-29;11922152.31
2022-09-30;248378522.91
2022-10-04;1202431.89
2022-10-05;288334.58
2022-10-06;620916.42
2022-10-07;392061.74
2022-10-11;1050.0
2022-10-12;1200000.0
2022-10-13;13651521.68
2022-10-14;1132987.78
2022-10-17;1035467.64
2022-10-26;1620923.76
2022-10-27;3184204.94
2022-10-28;1910748.89
2022-10-31;245709032.95
2022-11-03;1000.0
2022-11-04;147026.65
2022-11-07;20610673.23
2022-11-09;3258169.9
2022-11-11;339807.39
2022-11-14;4783873.1
2022-11-15;961039.23
2022-11-17;1108014.23
2022-11-21;14255993.3
2022-11-22;1386.5
2022-11-23;1837905.68
2022-11-24;533383.38
2022-11-25;10845565.45
2022-11-28;65976.18
2022-11-29;100400.0
2022-11-30;262031128.39
2022-12-01;2885829.37
2022-12-05;1341997.09
2022-12-07;3080139.52
2022-12-09;6725652.65
2022-12-12;5563428.35
2022-12-13;2335512.02
2022-12-14;1204222.42
2022-12-15;1518071.02
2022-12-16;5423670.24
2022-12-19;262134.1
2022-12-20;20639361.32
2022-12-21;671225.29
2022-12-23;4260832.48
2022-12-26;3149921.96
2022-12-27;86671977.19
2022-12-28;51000.0
2022-12-30;1668366.15
2022-12-31;249799762.7
2023-01-02;72249.6
2023-01-03;1060961.26
2023-01-04;1406979.02
2023-01-05;193605.6
2023-01-06;2000704.79
2023-01-10;9304604.08
2023-01-12;4999119.98
2023-01-13;256333.98
2023-01-18;8400000.0
2023-01-24;5267700.2
2023-01-26;6213730.5
2023-01-30;25570000.0
2023-01-31;240463346.34
2023-02-06;399997.5
2023-02-09;1122549.13
2023-02-10;381287.5
2023-02-13;9926.0
2023-02-14;5155683.5
2023-02-15;370578.04
2023-02-16;33494.1
2023-02-22;929398.29
2023-02-23;18167801.04
2023-02-27;396135.94
2023-02-28;246000630.09
2023-03-03;2250.0
2023-03-06;12750.0
2023-03-09;431349.89
2023-03-10;5740439.7
2023-03-13;8801859.85
2023-03-14;370776.34
2023-03-17;1137235.7
2023-03-21;838098.0
2023-03-23;995091.64
2023-03-28;1431902.84
2023-03-29;335250.0
2023-03-31;242450833.82
2023-04-03;197712.89
2023-04-04;291254.0
2023-04-06;267563.49
2023-04-07;2173342.25
2023-04-10;384375.0
2023-04-11;43955.22
2023-04-12;874975.5
2023-04-13;57430.0
2023-04-18;4159509.13
2023-04-19;1383491.92
2023-04-20;9199216.4
2023-04-21;4373103.8
2023-04-25;1704000.0
2023-04-27;402908.57
2023-04-30;244776918.74
2023-05-02;9437986.06
2023-05-05;4665.29
2023-05-08;285307.6
2023-05-09;21700.0
2023-05-11;19149.0
2023-05-12;1121826.0
2023-05-17;6599765.32
2023-05-24;2731840.43
2023-05-26;474721.62
2023-05-29;1500749.78
2023-05-30;118435.45
2023-05-31;279747514.3
2023-06-01;817356.13
2023-06-02;98546.45
2023-06-05;74950.0
2023-06-06;347526.29
2023-06-07;51422.0
2023-06-08;278378.0
2023-06-12;9690877.06
2023-06-15;31592.39
2023-06-16;1200000.0
2023-06-19;79019.91
2023-06-20;281222.57
2023-06-21;3006214.87
2023-06-26;1345131.2
2023-06-28;4665.29
2023-06-30;253964862.09
2023-07-03;14800358.17
2023-07-04;434184.0
2023-07-05;5308.91
2023-07-06;140619.25
2023-07-10;377317.0
2023-07-11;280977.6
2023-07-12;20200.0
2023-07-14;268.0
2023-07-17;1891132.0
2023-07-18;9480.0
2023-07-20;649954.15
2023-07-25;8120160.4
2023-07-26;525614.48
2023-07-28;11.25
2023-07-31;255611074.45
2023-08-02;4665.29
2023-08-03;43111.6
2023-08-04;1176779.92
2023-08-07;2705834.2
2023-08-08;420550.0
2023-08-11;2379.25
2023-08-15;173851.0
2023-08-16;2172978.41
2023-08-17;398625.0
2023-08-22;12694454.28
2023-08-24;2285436.82
2023-08-28;1015423.2
2023-08-31;258253816.15
2023-09-01;1570440.0
2023-09-04;1904160.0
2023-09-06;4665.29
2023-09-07;4214510.0
2023-09-08;50681.79
2023-09-12;262723.78
2023-09-13;448.0
2023-09-14;213152.0
2023-09-19;2012088.86
2023-09-20;5535044.13
2023-09-21;5676.0
2023-09-26;17454.8
2023-09-30;257533393.45
2023-10-02;27173238.4
2023-10-04;2804476.24
2023-10-05;403894.0
2023-10-06;590835.09
2023-10-09;11545085.08
2023-10-10;7034168.19
2023-10-11;1406277.89
2023-10-12;3397926.59
2023-10-13;1862215.59
2023-10-16;915634.03
2023-10-17;7965792.52
2023-10-18;1975000.0
2023-10-19;23173.21
2023-10-20;158972.55
2023-10-23;130000.0
2023-10-24;32028.05
2023-10-25;5505448.6
2023-10-26;289652.31
2023-10-27;1377260.0
2023-10-30;12716.65
2023-10-31;258288898.29
2023-11-02;7017.95
2023-11-03;3245554.09
2023-11-07;1102185.16
2023-11-08;553.0
2023-11-09;3572639.0
2023-11-10;9627738.26
2023-11-13;6871.87
2023-11-14;532554.96
2023-11-20;17301265.1
2023-11-21;866280.0
2023-11-23;5676.0
2023-11-27;176968.0
2023-11-28;7850283.75
2023-11-30;259809503.89
2023-12-05;12336134.64
2023-12-06;10000.0
2023-12-07;1397763.0
2023-12-08;2870580.37
2023-12-11;15177.95
2023-12-12;1734030.65
2023-12-13;803658.0
2023-12-14;223248.0
2023-12-15;149645.92
2023-12-18;541580.54
2023-12-19;21540.0
2023-12-21;14629168.6
2023-12-22;89875.0
2023-12-25;19649121.44
2023-12-26;803636.0
2023-12-29;8249828.31
2023-12-31;282555757.22
2024-01-03;823633.87
2024-01-05;2644.79
2024-01-08;14059750.0
2024-01-09;10610931.13
2024-01-10;4065132.93
2024-01-12;533000.56
2024-01-15;3928020.58
2024-01-16;42314129.98
2024-01-17;20489994.93
2024-01-18;23570000.0
2024-01-23;2116871.73
2024-01-25;1959167.3
2024-01-26;146563.13
2024-01-31;250287263.8
2024-02-12;698.54
2024-02-13;399996.0
2024-02-15;3014182.19
2024-02-19;360543.0
2024-02-20;1446737.2
2024-02-22;12772.0
2024-02-23;16030829.8
2024-02-26;308700.0
2024-02-29;251348232.18
2024-03-01;2394.21
2024-03-08;797250.0
2024-03-12;47400.0
2024-03-15;2086436.97
2024-03-18;1046732.0
2024-03-19;510793.65
2024-03-21;567454.0
2024-03-22;1728108.0
2024-03-26;337521.0
2024-03-31;251267274.96
2024-04-01;9673525.62
2024-04-02;543245.0
2024-04-03;402275.15
2024-04-08;1160228.0
2024-04-09;3868692.06
2024-04-15;5309552.75
2024-04-16;2167.17
2024-04-17;6636.0
2024-04-18;304845.88
2024-04-19;935589.76
2024-04-22;9299.11
2024-04-23;2534912.9
2024-04-24;2635594.2
2024-04-25;137880.0
2024-04-26;688.0
2024-04-29;4127598.12
2024-04-30;255796826.21
2024-05-02;6284623.33
2024-05-03;159256.0
2024-05-06;214607.0
2024-05-07;5846.6
2024-05-08;14175121.12
2024-05-09;1229870.16
2024-05-10;89460.0
2024-05-14;2926819.46
2024-05-15;871222.68
2024-05-16;1148125.0
2024-05-17;42936.18
2024-05-20;5734949.2
2024-05-23;8697264.0
2024-05-29;5857.95
2024-05-30;2767638.1
2024-05-31;290748151.67
2024-06-03;1019594.12
2024-06-04;7860.0
2024-06-05;662503.5
2024-06-06;1805.42
2024-06-07;42524.68
2024-06-10;627964.0
2024-06-12;928649.94
2024-06-13;22143335.23
2024-06-14;46060.0
2024-06-19;17544.34
2024-06-20;4820851.83
2024-06-21;7963933.43
2024-06-30;261895661.69
2024-07-02;7295724.26
2024-07-03;820139.77
2024-07-04;381143.2
2024-07-05;1000.0
2024-07-08;972280.07
2024-07-09;580.0
2024-07-10;682380.0
2024-07-11;530377.0
