date;montant
2020-02-07;120434.09
2020-02-10;30000.0
2020-03-03;1208490.54
2020-03-09;146309.85
2020-03-23;66066.0
2020-03-24;245110.2
2020-03-27;56051.12
2020-03-31;30000.0
2020-04-01;142278.54
2020-04-08;641561.85
2020-04-10;3494.04
2020-05-05;145267.75
2020-05-07;90000.0
2020-05-08;118865.64
2020-05-20;16200.0
2020-05-21;106048.23
2020-05-22;3000.0
2020-05-26;208765.66
2020-06-09;1160210.0
2020-06-10;29400.0
2020-06-26;92923.74
2020-06-30;176876.31
2020-07-01;55597.91
2020-07-06;29400.0
2020-07-09;20160.0
2020-07-14;732.1
2020-07-16;24684.0
2020-07-17;995000.0
2020-07-20;5821.48
2020-07-22;3000.0
2020-07-23;137590.79
2020-07-27;72800.04
2020-07-28;1593.33
2020-07-29;392865.31
2020-08-06;76889.56
2020-08-10;18748.0
2020-08-13;73891.2
2020-08-26;11220.0
2020-08-27;184558.6
2020-08-31;29400.0
2020-09-17;231054.0
2020-09-21;305000.0
2020-09-22;1204.8
2020-09-23;17547.4
2020-09-25;666632.58
2020-09-28;29400.0
2020-09-30;216646.21
2020-10-08;72800.04
2020-10-15;182879.7
2020-10-21;3000.0
2020-10-27;29400.0
2020-11-02;160857.0
2020-11-03;2316.6
2020-11-23;500.0
2020-11-26;59700.0
2020-11-27;30300.0
2020-12-01;549424.22
2020-12-02;29400.0
2020-12-03;279495.5
2020-12-07;109924.83
2020-12-09;8185.5
2020-12-10;12921.6
2020-12-16;55566.0
2020-12-22;221045.96
2020-12-24;67105.7
2020-12-28;279003.34
2020-12-29;99918.84
2020-12-30;2501.0
2020-12-31;1504156.6
2021-01-04;789183.96
2021-01-29;158249.2
2021-02-03;31716.6
2021-02-05;1994.2
2021-02-12;336080.59
2021-02-26;161250.6
2021-03-03;878490.54
2021-03-05;29400.0
2021-03-15;3000.0
2021-03-16;507797.84
2021-03-19;2532316.6
2021-03-30;168374.5
2021-04-06;29400.0
2021-04-22;24556.0
2021-04-29;220496.4
2021-05-04;78782.64
2021-05-21;45710.0
2021-05-28;63210.0
2021-05-31;195649.0
2021-06-01;343366.4
2021-06-02;1442614.88
2021-06-03;361371.2
2021-06-07;6995.52
2021-06-11;54440.0
2021-06-15;99500.0
2021-06-16;514.35
2021-06-21;22720.0
2021-06-23;85728.0
2021-06-28;175348.6
2021-07-05;130.12
2021-07-06;19589.88
2021-07-07;29400.0
2021-07-08;1000000.0
2021-07-09;55248.0
2021-07-12;995000.0
2021-07-13;5000.0
2021-07-14;246260.86
2021-07-16;6100.0
2021-07-19;4523.2
2021-07-20;3036.8
2021-07-26;152464.1
2021-07-29;275000.0
2021-08-02;29400.0
2021-08-05;153418.96
2021-08-09;77975.2
2021-08-11;24455.4
2021-08-18;74292.0
2021-08-30;576505.0
2021-08-31;32400.0
2021-09-06;50000.0
2021-09-07;48060.0
2021-09-10;9700.0
2021-09-14;743384.09
2021-09-17;7518.0
2021-09-21;180696.09
2021-09-22;26895.6
2021-10-06;161594.0
2021-10-22;108819.6
2021-10-27;1152445.6
2021-10-28;166586.97
2021-10-29;78810.0
2021-11-04;3000.0
2021-11-10;154108.0
2021-11-12;995000.0
2021-11-15;19568.6
