date;montant
2020-02-07;310000.0
2020-03-17;3272502.52
2020-03-20;99.41
2020-03-25;53820.0
2020-03-26;401375.52
2020-04-06;9477102.6
2020-04-09;1059337.17
2020-04-10;2092767.02
2020-04-13;191484.0
2020-04-16;257760.0
2020-04-23;6881295.18
2020-04-29;1035.3
2020-04-30;91248.33
2020-05-04;232473.96
2020-05-17;95315.4
2020-05-21;2598402.69
2020-05-29;1021844.36
2020-06-22;102880.8
2020-06-29;4170149.19
2020-07-01;123084.0
2020-07-03;23760.0
2020-07-06;89999.42
2020-07-09;17021.42
2020-07-13;81475.2
2020-07-17;6172820.02
2020-07-23;188671.2
2020-07-27;6135075.28
2020-08-05;2700.0
2020-08-06;30240.0
2020-08-07;1716355.08
2020-08-10;43200.0
2020-08-17;1586291.96
2020-08-27;59400.0
2020-09-03;314772.0
2020-09-17;2832576.89
2020-09-28;4242829.19
2020-09-30;202498.2
2020-10-08;69254.4
2020-10-13;73348.8
2020-10-14;50011.2
2020-10-19;1241185.37
2020-10-21;33095.4
2020-10-23;730637.24
2020-10-27;3547605.45
2020-11-02;6024.0
2020-11-09;90761.81
2020-11-12;2700103.01
2020-11-17;77809.08
2020-11-19;598099.99
2020-11-20;304.17
2020-11-25;58800.0
2020-11-27;293184.0
2020-12-01;26208.0
2020-12-04;1162733.08
2020-12-07;1867133.65
2020-12-08;264901.5
2020-12-10;4738028.11
2020-12-14;48000.0
2020-12-17;49310.4
2020-12-24;387024.0
2020-12-25;1541075.25
2020-12-30;406813.5
2020-12-31;190634.7
2021-01-04;1257742.95
2021-01-05;22965.0
2021-01-07;3107901.84
2021-01-12;643802.78
2021-01-18;482010.32
2021-02-17;150000.0
2021-03-19;102030.0
2021-03-29;41561.94
2021-04-16;15241.8
2021-04-21;121503.79
2021-04-22;623181.18
2021-04-26;577824.0
2021-04-29;138640.25
2021-04-30;1024451.58
2021-05-07;693987.55
2021-05-11;55200.0
2021-05-20;157820.0
2021-05-21;1175496.52
2021-05-25;792028.8
2021-05-27;1498138.4
2021-06-09;480895.77
2021-06-14;330726.04
2021-06-15;813.75
2021-06-16;919831.7
2021-06-21;234545.0
2021-06-23;355.2
2021-06-24;409156.8
2021-06-30;407858.4
2021-07-14;2795617.71
2021-07-16;4119277.89
2021-07-19;3864494.02
2021-07-23;7000.0
2021-07-29;284298.84
2021-08-09;107520.0
2021-08-16;24864.0
2021-08-23;366345.6
2021-08-26;1126430.94
2021-08-27;1574.35
2021-08-30;10800.0
2021-09-16;36943.02
2021-09-29;330522.0
2021-10-01;68853.6
2021-10-27;167018.4
2021-10-28;175223.41
2021-11-01;183621.6
2021-11-04;1858854.98
2021-11-08;297587.27
2021-11-10;640860.6
2021-11-12;1200.0
2021-11-15;10800.0
2021-11-17;789791.49
2021-11-22;9612121.79
2021-11-29;137676.0
2021-12-01;49158.57
2021-12-02;270132.0
2021-12-08;374800.0
2021-12-09;97200.0
2021-12-10;797785.9
2021-12-16;110838.0
2021-12-17;712410.34
2021-12-22;28080.0
2021-12-24;422808.0
2021-12-27;123984.0
2021-12-28;10014902.38
2021-12-29;2297348.33
2021-12-30;430088.06
2021-12-31;1808797.92
2022-01-03;2174342.41
2022-01-04;406170.0
2022-01-07;1075308.98
2022-01-12;90732.86
2022-02-17;160000.0
2022-03-02;2009450.4
2022-03-17;958504.52
2022-03-21;3628588.46
2022-03-29;1306207.08
2022-04-01;4082725.21
2022-04-18;21353.41
2022-04-21;1200.0
2022-04-25;4837330.42
2022-04-27;730707.14
2022-04-28;4837097.87
2022-04-29;23255.4
2022-05-04;98130.24
2022-05-11;117140.0
2022-05-16;2252059.13
2022-05-19;173297.88
2022-05-23;685867.12
2022-05-30;245100.0
2022-06-01;149499.84
2022-06-06;1454227.92
2022-06-09;1175736.6
2022-06-13;7368981.34
2022-06-22;2221039.25
2022-06-24;2960840.58
2022-06-27;837136.86
2022-06-28;373061.31
2022-07-01;1001684.27
2022-07-06;5895409.78
2022-07-08;1174654.89
2022-07-12;683155.07
2022-07-13;178031.41
2022-07-19;1662626.09
2022-07-21;611550.0
2022-07-25;18000.0
2022-07-28;2154439.78
2022-08-29;10514157.82
2022-08-31;1157778.11
2022-09-13;114417.6
2022-09-19;790342.76
2022-09-21;1054629.6
2022-10-03;3527231.21
2022-10-04;1047815.61
2022-10-06;3668147.33
2022-10-07;5324009.1
2022-10-25;872025.81
2022-10-26;40800.0
2022-10-27;1200.0
2022-10-28;1944691.47
2022-11-01;2820564.07
2022-11-11;937290.72
2022-11-16;137624.0
2022-11-21;810635.1
2022-11-22;3744286.73
2022-11-29;865949.09
2022-12-01;181878.72
2022-12-20;495694.2
2022-12-27;70840.0
2022-12-28;1358881.56
2022-12-30;352867.76
2023-01-02;4120214.81
2023-01-03;1388757.74
2023-01-09;248991.84
2023-01-10;1200.0
2023-01-13;9411658.41
2023-02-23;220000.0
2023-03-24;1545317.11
2023-03-29;1395348.77
2023-03-30;1267720.88
2023-03-31;30576.0
2023-04-07;330626.88
2023-04-14;2769852.71
2023-04-17;92460.0
2023-04-18;3417257.62
2023-04-20;895797.96
2023-05-02;2083280.05
