date;montant
2020-04-22;50000.0
2020-06-25;333000.0
2020-11-24;5508.21
2020-11-30;1328.0
2020-12-30;900.0
2021-01-07;5456.0
2021-01-12;1147112.35
2021-10-28;7818.85
2022-02-04;1500285.6
2022-04-13;156000.0
2022-07-22;3682.0
2022-07-25;1452680.0
2022-07-26;29700.0
2022-07-28;199080.0
2022-08-01;99440.0
2022-09-14;6933.3
2022-11-09;6445.88
2022-11-16;4008108.0
2022-11-30;2195580.0
2022-12-01;900000.0
2022-12-08;6445.88
2022-12-13;199000.8
2022-12-27;9179.36
2023-02-09;3352404.22
2023-04-03;1252784.0
2023-04-13;3248784.0
2023-04-17;403896.0
2023-06-19;299640.0
2023-07-12;606.1
2023-07-13;127089.9
2023-07-25;1318101.6
2023-07-27;2585000.0
2023-07-28;750.0
2023-07-31;17250.0
2023-09-21;29760.0
2023-09-25;615000.0
2023-10-11;24946.56
2023-11-07;200000.0
2023-11-23;60344.4
2023-12-19;5970.0
2023-12-20;30.0
2023-12-26;236936.04
2023-12-28;23616.0
2024-01-03;1626624.19
2024-01-16;597132.0
2024-02-20;1394113.9
2024-05-23;500934.98
2024-06-06;548824.32
2024-06-11;124409.34
2024-07-02;136243.86
2024-09-20;6547.86
2024-10-11;21981.96
2024-10-16;2889.11
2024-10-17;31780.26
2024-10-22;2720000.0
2024-10-29;65945.88
2024-12-03;49459.41
2024-12-09;1511639.65
2024-12-26;185014.83
2024-12-30;21060.0
2025-01-10;199397.0
2025-01-17;59338.0
2025-01-20;38192.0
2025-02-18;6230273.62
2025-03-28;98918.82
2025-04-16;4334809.0
2025-04-24;872237.98
2025-04-25;431.0
2025-05-06;193795.3
2025-05-21;82432.35
2025-06-05;16486.47
2025-06-06;560136.0
2025-06-24;2352000.0
