date;montant
2020-03-18;19900.0
2020-03-20;100.0
2020-03-26;31440000.0
2020-05-19;198000.0
2020-05-26;623456.8
2020-07-02;19900.0
2020-07-06;10000.0
2020-07-17;5081.48
2020-12-17;8000.0
2020-12-24;328200.0
2020-12-30;104989.5
2020-12-31;18387000.0
2021-01-08;49500.0
2021-01-21;4981.41
2021-01-29;1508053.66
2021-05-10;19900.0
2021-05-11;20599.6
2021-07-15;49968.6
2021-07-29;20000.0
2021-08-19;1464936.0
2021-08-30;1345540.8
2021-09-24;14400000.0
2021-12-09;16752.0
2021-12-10;1557350.4
2021-12-15;4911.33
2022-01-03;3093564.0
2022-01-04;198000.0
2022-01-14;7369.63
2022-01-17;16699531.2
2022-02-09;205725.98
2022-03-25;59700.0
2022-03-28;300.0
2022-03-30;25000.0
2022-04-14;48116.4
2022-05-09;47640.0
2022-05-26;14400000.0
2022-06-29;147799.1
2022-07-05;29599.2
2022-08-04;30000.0
2022-08-19;49006.4
2022-08-22;11414762.4
2022-09-15;17040000.0
2022-09-20;56000.0
2022-10-21;4911.33
2022-12-01;600000.0
2022-12-26;12816581.6
2022-12-28;3653.66
2023-01-17;24034.63
2023-03-09;3838908.52
2023-05-02;79188.0
2023-05-26;500000.0
2023-06-21;5623154.4
2023-06-22;4944.0
2023-08-04;12780000.0
2023-08-17;59424.51
2023-08-23;50972.49
2023-09-19;3540744.0
2023-09-27;59713.0
2023-10-02;18708.52
2023-11-16;29766.0
2023-11-20;4049872.8
2023-12-26;29766.0
2024-01-10;1666.66
2024-01-12;38333.34
2024-02-20;7176635.24
2024-03-06;6646687.2
2024-03-15;5970754.4
2024-03-18;3105292.8
2024-03-22;159713.0
2024-03-25;287.0
2024-04-03;17400000.0
2024-04-23;200000.0
2024-04-24;1203815.2
2024-04-26;1412762.4
2024-06-10;48400.0
2024-06-11;17012.4
2024-06-26;500000.0
2024-07-12;4911.33
2024-07-25;6984.25
2024-09-24;184726.8
2024-09-25;1293087.6
2024-09-26;184445.1
2024-09-27;1291115.7
2024-10-03;40000.0
2024-10-09;966899.1
2024-10-10;4064729.7
2024-12-27;738245.3
2024-12-30;3352157.24
2025-01-10;399884.2
2025-01-13;1890709.4
2025-02-14;7862546.28
2025-03-17;4911.33
2025-03-25;100000.0
2025-04-16;59713.0
2025-04-17;287.0
2025-04-28;8951.58
2025-05-29;3997.7
2025-06-06;31620.0
2025-06-13;25800.0
2025-06-30;8820.0
2025-07-07;6525.94
