date;montant
2020-01-27;1547.61
2020-01-28;1331935.84
2020-02-17;496.29
2020-02-19;92.4
2020-02-24;910000.0
2020-02-26;1418575.41
2020-03-04;159040.0
2020-03-06;1317127.09
2020-03-09;548.05
2020-03-11;4800.0
2020-03-13;99682.24
2020-03-19;535059.5
2020-03-25;1547.61
2020-03-27;1328474.83
2020-03-31;292091.4
2020-04-06;289520.0
2020-04-07;92287.44
2020-04-10;1778.56
2020-04-13;85140.0
2020-04-14;64000.0
2020-04-17;89826.31
2020-04-20;833384.44
2020-04-23;180615.4
2020-04-27;1026622.24
2020-04-28;1245470.64
2020-04-29;782820.82
2020-05-04;2055000.0
2020-05-08;200000.0
2020-05-11;782642.64
2020-05-12;79520.0
2020-05-18;642494.57
2020-05-21;2824599.2
2020-05-22;412440.31
2020-05-26;5001060.86
2020-06-08;9997.5
2020-06-10;177214.08
2020-06-11;39000.0
2020-06-12;177852.66
2020-06-15;46595.0
2020-06-17;59227.2
2020-06-19;109.26
2020-06-26;43117.58
2020-06-29;1555658.18
2020-06-30;1088476.06
2020-07-03;263205.04
2020-07-06;139866.86
2020-07-08;136560.0
2020-07-15;264777.42
2020-07-16;622741.93
2020-07-21;37599.84
2020-07-22;2340014.06
2020-07-23;229.74
2020-07-24;1391766.02
2020-07-27;1333199.29
2020-07-29;260000.0
2020-08-06;280000.0
2020-08-10;79520.0
2020-08-12;20000.0
2020-08-18;1368.0
2020-08-19;22132.0
2020-08-27;848829.74
2020-08-28;535092.36
2020-08-31;42360.0
2020-09-01;928067.12
2020-09-02;151558.28
2020-09-08;108000.0
2020-09-14;131707.8
2020-09-17;199520.0
2020-09-21;715382.74
2020-09-23;2075278.01
2020-09-28;20000.0
2020-09-30;1585171.37
2020-10-01;1245930.02
2020-10-02;144000.0
2020-10-07;164156.0
2020-10-13;500705.65
2020-10-14;477830.07
2020-10-15;2296125.61
2020-10-16;179108.49
2020-10-20;220648.03
2020-10-21;1918195.8
2020-10-22;5543569.22
2020-10-23;2950443.32
2020-10-26;349426.99
2020-10-27;1454030.8
2020-10-28;44021.15
2020-11-02;317725.0
2020-11-05;217976.0
2020-11-09;225480.0
2020-11-10;1705070.3
2020-11-12;71280.0
2020-11-13;394331.32
2020-11-16;68374.15
2020-11-20;231147.78
2020-11-24;2279388.55
2020-11-25;1130747.01
2020-11-26;404065.65
2020-11-27;1417456.74
2020-11-30;2371175.5
2020-12-01;1905552.0
2020-12-02;24.85
2020-12-08;2059823.75
2020-12-09;788000.0
2020-12-10;219423.39
2020-12-11;431102.4
2020-12-15;602180.69
2020-12-17;277060.14
2020-12-18;1057593.97
2020-12-22;3331584.65
2020-12-24;63114.0
2020-12-25;2504999.85
2020-12-29;541562.46
2020-12-30;240000.0
2020-12-31;366320.0
2021-01-05;1744892.96
2021-01-06;125145.91
2021-01-07;322817.24
2021-01-08;524460.0
2021-01-12;1840048.06
2021-01-18;740473.24
2021-01-27;549.38
2021-01-28;1460859.69
2021-02-24;549.38
2021-02-26;1459609.69
2021-03-01;910000.0
2021-03-12;25304.16
2021-03-18;13284.0
2021-03-22;33657.84
2021-03-23;289982.0
2021-03-24;158340.0
2021-03-26;549.38
2021-03-29;1774109.69
2021-03-30;77800.8
2021-04-01;466277.25
2021-04-02;301584.02
2021-04-06;200970.0
2021-04-07;60000.0
2021-04-12;1871256.0
2021-04-13;143650.0
2021-04-14;138.24
2021-04-15;287649.72
2021-04-21;195030.0
2021-04-22;388840.32
2021-04-23;178761.41
2021-04-26;1280293.26
2021-04-27;618.5
2021-04-28;1522128.05
2021-04-29;604968.8
2021-05-06;2772.0
2021-05-07;90000.0
2021-05-12;300.0
2021-05-17;6038998.69
2021-05-20;203519.9
2021-05-21;145735.2
2021-05-25;618.5
2021-05-26;1578304.85
2021-05-31;234281.64
2021-06-02;46334.0
2021-06-07;233415.02
2021-06-09;70718.4
2021-06-15;60000.0
2021-06-18;49357.32
2021-06-25;71325.35
2021-06-28;1522270.01
2021-07-05;30134.88
2021-07-09;270012.52
